CNAE 2.0 Classe;Faixa Etária;Escolaridade após 2005;Idade;Raça Cor;Sexo Trabalhador;uf;valor_remuneracao_media
56112;03;07;22;08;02;14;0
81214;04;07;29;09;02;14;2727.32
86500;06;07;45;08;02;14;1304.45
81214;03;07;19;08;02;14;601.96
81214;06;07;40;09;02;14;1523.69
47318;03;07;24;09;02;14;0
94201;04;07;27;08;02;14;1857.68
77110;05;07;39;09;02;14;0
81214;05;07;36;09;02;14;1525.89
47890;05;07;31;09;02;14;663.57
56112;05;07;33;04;02;14;0
86305;03;07;24;09;02;14;1692
41107;05;07;36;09;02;14;4398.02
47814;04;07;29;08;02;14;0
81214;06;07;49;08;02;14;1524.97
81214;06;07;40;08;02;14;1527.3
81214;05;07;31;08;02;14;1516.01
81214;05;07;38;08;02;14;17027.38
81214;05;07;34;08;02;14;18285.82
69206;05;07;31;09;02;14;1424
94201;05;07;36;09;02;14;2418.64
81214;05;07;38;08;02;14;1482.4
93212;03;07;19;08;02;14;1154.77
56112;05;07;35;09;02;14;0
47512;03;07;18;08;02;14;1327.14
56112;04;07;27;08;02;14;0
56112;04;07;25;09;02;14;0
94308;04;07;25;08;02;14;1379.2
81214;07;07;64;08;02;14;0
47814;03;07;23;08;02;14;0
81214;03;07;19;08;02;14;593.88
93212;03;07;19;09;02;14;1212
47814;06;07;47;08;02;14;1237.25
81214;04;07;29;08;02;14;3451.58
47245;05;07;37;09;02;14;1242.61
46613;05;07;31;08;02;14;1515
56112;06;07;44;09;02;14;0
56112;03;07;22;08;02;14;0
56112;03;07;21;08;02;14;0
93212;05;07;34;08;02;14;1247.73
47814;03;07;22;09;02;14;1212
47890;03;07;22;08;02;14;2436.26
56112;03;07;23;09;02;14;0
47890;04;07;26;08;02;14;2916.04
86402;05;07;34;08;02;14;0
46834;04;07;27;08;02;14;1462.22
86305;04;07;29;09;02;14;1212
46494;05;07;33;09;02;14;0
47890;03;07;24;08;02;14;1500
47521;03;07;24;08;02;14;1274.45
77110;03;07;22;09;02;14;0
47890;03;07;19;09;02;14;1957.07
47555;03;07;19;08;02;14;1412.76
56112;03;07;23;08;02;14;0
81214;07;07;54;08;02;14;18323.6
86305;06;07;41;09;02;14;1212
41107;05;07;38;09;02;14;1288.63
47814;03;07;21;09;02;14;1240.79
94201;05;07;39;09;02;14;2744.53
81214;03;07;19;08;02;14;600.95
56112;04;07;26;08;02;14;0
81214;06;07;40;08;02;14;18299.66
56112;03;07;22;08;02;14;0
81214;07;07;54;08;02;14;1525.74
47555;03;07;23;09;02;14;0
47814;06;07;44;08;02;14;1584.66
96017;06;07;44;08;02;14;1339.72
47121;06;07;48;08;02;14;9329.11
96017;05;07;39;08;02;14;1113.94
47814;06;07;40;09;02;14;1277.22
85996;03;07;19;02;02;14;1182.5
47717;05;07;36;08;02;14;2626.89
56112;03;07;24;09;02;14;2565.63
86500;05;07;39;08;02;14;956.13
47211;05;07;32;09;02;14;1141.63
96017;05;07;38;09;02;14;1141.88
96017;06;07;40;09;02;14;1327.69
86500;03;07;23;09;02;14;1212
96017;06;07;45;08;02;14;1245.67
47440;03;07;23;09;02;14;1505.45
86500;05;07;33;08;02;14;1252.4
45111;05;07;38;08;02;14;1311.32
56112;05;07;32;09;02;14;0
75001;04;07;28;09;02;14;1405.92
86305;05;07;32;08;02;14;1242.3
47814;06;07;43;09;02;14;1307.23
96017;05;07;32;09;02;14;1198.86
75001;03;07;24;08;02;14;1541.67
47741;06;07;48;08;02;14;1581.18
86500;05;07;38;08;02;14;1212
47211;03;07;21;09;02;14;570.81
47814;06;07;45;09;02;14;1383.7
47814;05;07;31;09;02;14;1322.3
47440;04;07;25;09;02;14;1298.49
96017;07;07;57;09;02;14;1407.78
47717;04;07;28;08;02;14;1383.18
96017;07;07;50;02;02;14;3083.33
75001;04;07;29;09;02;14;1769.51
96017;06;07;45;09;02;14;1245.67
47555;06;07;42;08;02;14;1277.71
47741;06;07;40;08;02;14;1622.81
75001;03;07;21;09;02;14;1289.57
47741;04;07;26;09;02;14;1212
75001;05;07;39;09;02;14;1454.4
47717;03;07;22;08;02;14;1366
85996;03;07;24;04;02;14;1171.6
47555;04;07;29;08;02;14;1289.97
96017;07;07;51;08;02;14;1300
47717;03;07;24;08;02;14;1168.74
96017;06;07;41;09;02;14;1311.7
86500;05;07;38;08;02;14;1090.8
47717;03;07;20;02;02;14;1609.26
77225;04;07;25;08;02;14;0
96017;05;07;39;09;02;14;1490.28
47555;05;07;33;08;02;14;1375.94
47814;06;07;45;09;02;14;1383.7
47555;04;07;26;08;02;14;1287.72
85996;04;07;27;02;02;14;1445.76
96017;05;07;36;08;02;14;1306.42
85996;04;07;25;02;02;14;1198.53
47814;05;07;35;09;02;14;1290.23
66223;05;07;35;09;02;14;3211.09
82997;05;07;32;08;02;14;1266.22
47741;03;07;24;08;02;14;1330.86
75001;04;07;29;09;02;14;1459.91
86500;05;07;36;08;02;14;1010
47814;04;07;27;09;02;14;0
47555;05;07;35;08;02;14;1240.79
47741;03;07;23;08;02;14;1616.53
47555;06;07;47;08;02;14;1306.27
96017;06;07;40;09;02;14;1323.57
47741;04;07;29;09;02;14;1249.03
01512;05;07;31;09;02;14;1245.67
10911;03;07;22;09;02;14;0
47555;06;07;46;08;02;14;1240.79
56112;04;07;26;02;02;14;1270.11
47741;03;07;21;08;02;14;1268.15
01512;04;07;28;08;02;14;1010
01512;03;07;23;09;02;14;1070.6
01512;05;07;32;09;02;14;1212
45111;03;07;24;08;02;14;1143.72
01512;04;07;25;09;02;14;3000
01512;03;07;24;09;02;14;1212
47211;03;07;19;09;02;14;1141.63
66223;06;07;46;09;02;14;3211.09
47741;04;07;25;02;02;14;1077.3
47555;04;07;25;08;02;14;1271.48
82113;07;07;58;08;02;14;1212.44
86909;05;07;39;09;02;14;1641.07
82113;06;07;47;01;02;14;1000
82113;05;07;31;09;02;14;1173.33
82113;07;07;56;08;02;14;0
82113;05;07;39;09;02;14;1173.33
82113;06;07;48;09;02;14;1173.33
85996;05;07;37;09;02;14;1231.98
82113;05;07;33;08;02;14;1212.44
82113;03;07;24;08;02;14;1154
82113;06;07;49;09;02;14;1245.04
82113;07;07;56;08;02;14;1525.2
82113;04;07;28;08;02;14;1212.44
82113;06;07;47;08;02;14;1212.44
82113;06;07;45;08;02;14;1152.89
82113;07;07;53;08;02;14;1208
82113;07;07;56;09;02;14;1235.33
82113;05;07;34;08;02;14;1229.67
82113;07;07;51;08;02;14;1165
86909;05;07;37;09;02;14;1828.35
86909;03;07;22;09;02;14;2174.28
86305;04;07;26;08;02;14;0
82113;05;07;36;09;02;14;1212.44
82113;06;07;45;09;02;14;1212.44
86305;06;07;41;09;02;14;1336.27
82113;05;07;32;08;02;14;1212.44
82113;05;07;34;08;02;14;1200
82113;05;07;38;08;02;14;1203.26
82113;06;07;42;08;02;14;1212.44
82113;05;07;38;04;02;14;1833.24
86909;04;07;28;09;02;14;5947.59
86909;05;07;33;09;02;14;1725.98
82113;06;07;44;08;02;14;0
82113;06;07;44;08;02;14;1212.44
82113;05;07;34;08;02;14;1054
82113;06;07;40;08;02;14;1160.52
82113;06;07;43;08;02;14;0
82113;04;07;29;02;02;14;1184.89
82113;04;07;25;08;02;14;1200
82113;05;07;37;08;02;14;1126.33
82113;04;07;25;04;02;14;1212.44
85317;04;07;27;09;02;14;1560
86909;05;07;36;09;02;14;1402.04
96025;04;07;26;04;02;14;1315.54
82113;07;07;58;09;02;14;1165
82113;07;07;50;04;02;14;1212.44
82113;06;07;46;02;02;14;0
47814;04;07;27;08;02;14;2469.43
82113;03;07;21;04;02;14;1165
82113;05;07;37;08;02;14;1212.44
82113;06;07;41;08;02;14;1145.48
82113;07;07;58;09;02;14;1525.73
82113;07;07;59;08;02;14;0
82113;06;07;46;02;02;14;0
82113;07;07;56;08;02;14;1212.44
82113;06;07;40;08;02;14;1152
82113;06;07;47;08;02;14;1200
86909;07;07;53;09;02;14;1563.66
82113;06;07;47;04;02;14;1212.44
82113;03;07;24;08;02;14;1478.32
47814;06;07;47;09;02;14;0
82113;05;07;39;08;02;14;1212.44
82113;05;07;30;08;02;14;1173.33
82113;06;07;42;09;02;14;1173.33
82113;05;07;36;08;02;14;0
82113;06;07;44;09;02;14;1173.33
82113;04;07;28;08;02;14;0
82113;05;07;39;08;02;14;0
82113;06;07;47;08;02;14;0
82113;05;07;33;08;02;14;1212.44
82113;07;07;52;08;02;14;1212.44
82113;05;07;34;09;02;14;0
82113;03;07;21;08;02;14;1212.44
86909;05;07;31;09;02;14;1634.81
86909;04;07;25;09;02;14;1374.97
82113;05;07;32;08;02;14;1212.44
82113;07;07;50;09;02;14;0
86909;04;07;25;09;02;14;1298.66
82113;07;07;64;09;02;14;1173.33
82113;04;07;27;08;02;14;1184.89
82113;07;07;55;02;02;14;0
82113;07;07;51;08;02;14;1252.67
82113;05;07;37;08;02;14;0
82113;05;07;39;04;02;14;1176.89
82113;07;07;54;09;02;14;1173.33
85317;05;07;39;08;02;14;2197.52
86909;07;07;53;09;02;14;1633.72
86909;06;07;49;09;02;14;0
82113;05;07;31;02;02;14;0
82113;06;07;46;04;02;14;1212.44
47521;03;07;22;09;02;14;1389.81
82113;07;07;59;02;02;14;0
82113;06;07;41;08;02;14;1224
82113;06;07;41;08;02;14;1145.52
82113;04;07;26;08;02;14;0
82113;06;07;40;08;02;14;0
82113;06;07;43;08;02;14;1133.33
47814;05;07;30;08;02;14;0
86909;06;07;48;09;02;14;1458.44
86909;05;07;30;09;02;14;1823.17
86909;06;07;41;09;02;14;3847.24
82113;03;07;21;08;02;14;0
82113;06;07;40;08;02;14;1271.22
82113;06;07;40;08;02;14;1212.44
82113;06;07;49;08;02;14;1235.33
82113;06;07;47;02;02;14;1208
82113;05;07;35;09;02;14;1113.33
82113;04;07;29;09;02;14;1173.33
82113;05;07;34;04;02;14;1235.33
82113;06;07;42;08;02;14;0
82113;06;07;42;02;02;14;0
86909;06;07;42;09;02;14;1400.15
82113;03;07;19;08;02;14;578.63
82113;06;07;45;08;02;14;0
86909;05;07;30;09;02;14;1546.68
82113;06;07;43;08;02;14;0
82113;05;07;38;08;02;14;1197.04
86909;05;07;37;09;02;14;1985.53
47814;04;07;26;08;02;14;1571.09
82113;05;07;35;04;02;14;1212.44
82113;07;07;55;09;02;14;1252.57
86909;05;07;36;09;02;14;3795.67
82113;06;07;41;08;02;14;1212.44
82113;06;07;41;08;02;14;1235.33
82113;06;07;43;08;02;14;1186.86
85317;07;07;57;08;02;14;1405.09
82113;04;07;27;09;02;14;1080
82113;07;07;51;08;02;14;1203.26
56112;05;07;38;09;02;14;1209.68
82113;05;07;31;08;02;14;0
82113;06;07;43;08;02;14;1212.44
82113;03;07;22;02;02;14;1216
82113;06;07;46;04;02;14;1198.67
85317;05;07;35;08;02;14;2648.41
82113;05;07;30;08;02;14;0
82113;04;07;25;02;02;14;0
82113;04;07;28;09;02;14;1173.33
82113;04;07;26;09;02;14;1270.33
82113;05;07;30;08;02;14;1271
82113;05;07;38;08;02;14;0
82113;04;07;29;08;02;14;1212.44
82113;07;07;60;08;02;14;1210.22
86909;04;07;29;09;02;14;1583.52
82113;04;07;26;08;02;14;1212.44
82113;06;07;42;08;02;14;826.67
82113;05;07;35;08;02;14;1235.33
82113;05;07;38;08;02;14;1203.56
82113;05;07;35;09;02;14;1212.44
82113;04;07;29;08;02;14;1155.78
86909;06;07;45;09;02;14;2081.36
82113;03;07;19;08;02;14;1538.26
82113;03;07;24;08;02;14;1169.14
85317;07;07;57;09;02;14;1346.98
82113;06;07;45;09;02;14;1173.33
82113;07;07;50;08;02;14;1126.67
96025;04;07;26;08;02;14;1332.39
86909;07;07;50;09;02;14;0
82113;05;07;39;08;02;14;1212.44
86909;06;07;47;09;02;14;1881.55
82113;05;07;37;08;02;14;0
82113;04;07;28;04;02;14;1266.22
82113;05;07;31;08;02;14;1212.44
96025;04;07;27;08;02;14;1636.39
82113;06;07;40;09;02;14;1244.49
82113;07;07;52;02;02;14;1268.94
82113;06;07;44;04;02;14;1026.67
82113;05;07;31;08;02;14;1212.44
47814;04;07;27;08;02;14;2478.8
82113;06;07;45;02;02;14;0
82113;04;07;27;04;02;14;1145.04
82113;07;07;63;09;02;14;1266
77110;04;07;27;08;02;14;2654.28
82113;05;07;39;08;02;14;0
82113;05;07;37;09;02;14;1212.44
82113;06;07;43;08;02;14;1212.44
82113;05;07;36;02;02;14;0
82113;05;07;38;01;02;14;1184.89
82113;05;07;35;08;02;14;1210.22
82113;03;07;23;04;02;14;1000
47814;04;07;26;08;02;14;0
82113;04;07;27;08;02;14;1212.44
86909;04;07;25;09;02;14;1674.25
82113;03;07;23;09;02;14;1173.33
82113;04;07;29;08;02;14;1212.44
82113;03;07;24;08;02;14;0
82113;05;07;31;08;02;14;2451.41
82113;06;07;47;08;02;14;1212.44
82113;05;07;30;08;02;14;1194.07
86909;07;07;50;09;02;14;2935.8
82113;04;07;25;08;02;14;1198.67
82113;05;07;39;01;02;14;1240
82113;05;07;39;08;02;14;1212.44
82113;03;07;21;08;02;14;1106.67
47725;05;07;31;08;02;14;22326.84
82113;06;07;46;02;02;14;1212.44
82113;04;07;29;08;02;14;1212.44
82113;07;07;50;08;02;14;1212.44
82113;06;07;40;09;02;14;1173.33
82113;05;07;32;08;02;14;1212.44
82113;05;07;37;09;02;14;1173.33
82113;06;07;40;08;02;14;1212.44
86909;05;07;32;09;02;14;1631.94
82113;05;07;36;08;02;14;1145.52
86909;06;07;44;09;02;14;2160.09
82113;05;07;33;08;02;14;1271.44
82113;06;07;44;08;02;14;1212.44
82113;07;07;55;09;02;14;1173.33
82113;06;07;47;08;02;14;1212.44
82113;06;07;43;09;02;14;1212.44
82113;03;07;23;08;02;14;1200
82113;04;07;27;08;02;14;1128.38
82113;05;07;34;09;02;14;1080
82113;06;07;45;08;02;14;1212.44
82113;04;07;28;09;02;14;1212.44
56112;05;07;36;09;02;14;1376.94
85317;07;07;52;09;02;14;2538.26
85996;03;07;22;09;02;14;0
86909;07;07;61;09;02;14;4089.35
82113;05;07;37;08;02;14;1212.44
82113;05;07;35;09;02;14;1173.33
82113;05;07;35;08;02;14;1212.44
82113;06;07;40;09;02;14;1161.93
82113;06;07;40;09;02;14;1271.44
86909;07;07;53;09;02;14;2259.35
82113;05;07;34;08;02;14;974.33
47814;06;07;41;08;02;14;1240.79
47814;06;07;40;09;02;14;1274.45
56112;05;07;34;08;02;14;1500
82113;06;07;43;08;02;14;0
82113;05;07;31;08;02;14;0
82113;05;07;38;08;02;14;1755.14
82113;06;07;43;09;02;14;1272.89
47814;03;07;21;09;02;14;0
85996;03;07;24;09;02;14;0
56112;03;07;21;09;02;14;1846.42
82113;05;07;38;08;02;14;1210.22
82113;04;07;27;09;02;14;1149.63
82113;06;07;45;08;02;14;1273.11
82113;05;07;36;08;02;14;0
86909;05;07;35;09;02;14;0
82113;07;07;61;08;02;14;1212.44
82113;03;07;22;08;02;14;1194.07
82113;05;07;34;08;02;14;1212.44
96025;03;07;22;02;02;14;1269.05
47814;05;07;30;08;02;14;1719.68
47814;05;07;36;08;02;14;1187.26
82113;07;07;52;08;02;14;1221.79
82113;05;07;39;02;02;14;1212.44
56112;03;07;23;09;02;14;0
82113;05;07;35;08;02;14;1265.11
85317;04;07;25;09;02;14;1212
82113;04;07;25;08;02;14;1212.44
82113;06;07;44;02;02;14;1203.56
82113;03;07;20;02;02;14;1189.67
82113;05;07;36;08;02;14;0
47741;03;07;22;08;02;14;1105.95
82113;06;07;42;08;02;14;1273
86909;05;07;31;09;02;14;1832.44
82113;07;07;50;08;02;14;1212.44
82113;05;07;36;08;02;14;1523.73
82113;06;07;47;09;02;14;1271.44
82113;03;07;22;08;02;14;1270.33
82113;07;07;53;09;02;14;1173.33
82113;04;07;29;09;02;14;1173.33
82113;03;07;19;08;02;14;1212.44
86909;05;07;33;09;02;14;1638.92
82113;06;07;45;08;02;14;1271
82113;05;07;35;08;02;14;0
86909;03;07;18;09;02;14;606
82113;05;07;38;01;02;14;0
86909;04;07;29;09;02;14;1698.21
82113;03;07;22;08;02;14;1240
82113;07;07;52;08;02;14;1212.44
82113;06;07;49;09;02;14;1210.22
86909;07;07;53;09;02;14;1623.41
82113;03;07;23;08;02;14;1225
82113;07;07;54;08;02;14;1212.44
56112;05;07;38;09;02;14;1500
82113;06;07;48;08;02;14;778.22
82113;06;07;47;08;02;14;1212.44
82113;06;07;43;08;02;14;1193.33
82113;03;07;20;08;02;14;0
82113;04;07;28;08;02;14;1210.15
82113;06;07;43;08;02;14;1235.33
82113;05;07;37;08;02;14;1212.44
86909;07;07;51;09;02;14;1646.4
82113;05;07;35;08;02;14;1146.67
82113;05;07;33;08;02;14;1212.44
82113;07;07;54;04;02;14;1200
82113;04;07;29;08;02;14;1161.93
82113;05;07;38;08;02;14;1210.15
82113;05;07;34;08;02;14;1203.56
82113;05;07;32;09;02;14;1264.23
82113;05;07;32;08;02;14;1221.11
82113;06;07;47;09;02;14;1080
86909;07;07;60;09;02;14;2642.35
82113;05;07;35;08;02;14;1235.33
82113;06;07;43;09;02;14;1173.33
82113;05;07;33;08;02;14;0
82113;05;07;35;08;02;14;1212.44
86909;03;07;22;09;02;14;1885.19
82113;07;07;56;02;02;14;1196.37
82113;06;07;42;09;02;14;1173.33
82113;05;07;34;09;02;14;1173.33
86909;04;07;27;09;02;14;1266
82113;05;07;38;09;02;14;1173.33
82113;05;07;34;08;02;14;1203.56
82113;05;07;30;08;02;14;0
82113;06;07;44;08;02;14;1212.44
86305;04;07;28;09;02;14;1155.44
82113;05;07;38;08;02;14;1273
82113;05;07;30;08;02;14;1188
82113;03;07;23;08;02;14;1040
86909;05;07;37;09;02;14;945.36
82113;06;07;49;08;02;14;1203.26
82113;06;07;45;08;02;14;1269.78
82113;05;07;31;08;02;14;2706.38
82113;07;07;50;09;02;14;1095.34
82113;04;07;29;08;02;14;1190.22
82113;07;07;50;08;02;14;1212.44
86909;07;07;56;09;02;14;2070.29
82113;06;07;47;02;02;14;1116
82113;06;07;45;08;02;14;1194.67
82113;05;07;34;08;02;14;1198.82
82113;06;07;47;08;02;14;1178
82113;07;07;55;08;02;14;1212.44
82113;06;07;40;08;02;14;1212.44
82113;06;07;48;08;02;14;1271.44
82113;04;07;27;04;02;14;1235.33
82113;07;07;57;04;02;14;1179.11
82113;04;07;29;08;02;14;1161.93
82113;05;07;34;04;02;14;1207.93
82113;04;07;27;02;02;14;0
86909;05;07;37;09;02;14;1548.93
82113;05;07;36;08;02;14;973.33
82113;07;07;62;09;02;14;1271
86909;07;07;57;09;02;14;1907.22
86909;06;07;49;09;02;14;1132.56
82113;05;07;35;01;02;14;1235.33
82113;07;07;50;08;02;14;1203.26
85317;03;07;19;09;02;14;1203.92
82113;06;07;44;08;02;14;1212.44
82113;06;07;44;04;02;14;1194.34
82113;05;07;35;08;02;14;1200
16102;07;07;57;08;02;14;0
82113;05;07;39;08;02;14;1212.44
86909;07;07;50;09;02;14;1870.61
82113;05;07;37;09;02;14;1270.11
82113;07;07;56;09;02;14;1198.67
85317;06;07;42;08;02;14;2350.97
86909;04;07;29;09;02;14;3928.81
82113;07;07;52;08;02;14;1096
82113;04;07;26;08;02;14;1202.57
82113;05;07;31;08;02;14;1168
86909;06;07;47;09;02;14;1720.13
86909;05;07;37;09;02;14;1248.7
82113;04;07;29;02;02;14;0
82113;06;07;43;09;02;14;1173.33
86909;07;07;58;09;02;14;0
82113;05;07;38;09;02;14;1255.87
82113;05;07;34;08;02;14;1200
82113;04;07;29;02;02;14;0
82113;05;07;38;01;02;14;1525.73
82113;07;07;56;08;02;14;1235.33
85317;03;07;19;09;02;14;661.2
82113;06;07;46;04;02;14;1212.44
82113;05;07;30;08;02;14;1205.68
47814;07;07;60;09;02;14;1282.9
47741;03;07;24;08;02;14;1164.93
82113;05;07;31;08;02;14;0
82113;03;07;21;08;02;14;1040
82113;05;07;32;08;02;14;0
82113;05;07;35;04;02;14;1270.11
47521;04;07;28;09;02;14;1388.93
82113;05;07;36;08;02;14;1212.44
77110;05;07;37;08;02;14;2654.28
82113;05;07;36;08;02;14;1212.44
82113;04;07;29;08;02;14;1194.52
86909;03;07;19;09;02;14;606
47521;03;07;19;09;02;14;1372.54
82113;03;07;24;01;02;14;1199.11
82113;04;07;28;09;02;14;1173.33
82113;04;07;28;08;02;14;992
86909;07;07;57;09;02;14;1708.55
82113;06;07;40;04;02;14;986.67
82113;04;07;29;08;02;14;1212.44
82113;05;07;35;04;02;14;0
85317;03;07;19;09;02;14;1212
82113;05;07;36;08;02;14;1240
82113;05;07;33;09;02;14;2311.19
82113;06;07;48;08;02;14;1212.44
47814;06;07;48;08;02;14;1340.85
86909;05;07;34;09;02;14;1798.55
82113;05;07;37;08;02;14;1755.14
82113;05;07;35;08;02;14;1053.17
86909;06;07;41;09;02;14;3294.46
82113;05;07;35;09;02;14;1254
82113;05;07;32;08;02;14;1194.07
86909;05;07;36;09;02;14;1592.28
82113;07;07;63;08;02;14;1235.33
82113;04;07;28;08;02;14;1203.26
82113;03;07;22;09;02;14;1198.39
82113;04;07;27;04;02;14;1126.67
82113;06;07;49;09;02;14;1830.82
82113;07;07;58;08;02;14;1145.52
82113;04;07;28;02;02;14;1161.93
82113;06;07;47;08;02;14;0
82113;03;07;20;08;02;14;1204.83
82113;06;07;41;09;02;14;1173.33
82113;05;07;36;09;02;14;1273.11
82113;03;07;19;09;02;14;1173.33
47555;03;07;21;09;02;14;770.6
82113;03;07;23;08;02;14;0
82113;06;07;44;08;02;14;1235.33
86909;05;07;38;09;02;14;1854.65
82113;04;07;25;08;02;14;1169.14
82113;07;07;53;08;02;14;1263.22
82113;05;07;30;08;02;14;1080.44
82113;06;07;49;09;02;14;1212.44
82113;05;07;36;09;02;14;1173.33
82113;05;07;38;08;02;14;1212.44
82113;07;07;50;08;02;14;0
82113;05;07;39;08;02;14;0
82113;07;07;52;08;02;14;0
82113;06;07;43;08;02;14;1212.44
82113;04;07;28;08;02;14;0
82113;05;07;39;09;02;14;1264.33
47741;06;07;45;02;02;14;1324.07
82113;03;07;20;09;02;14;1194.07
82113;06;07;47;08;02;14;1161.93
82113;07;07;55;09;02;14;1270.33
86909;04;07;26;09;02;14;1903.84
82113;04;07;25;08;02;14;0
82113;05;07;39;09;02;14;1080
82113;06;07;47;08;02;14;0
82113;03;07;23;09;02;14;0
82113;06;07;43;08;02;14;1198.67
82113;05;07;39;08;02;14;1212.44
82113;06;07;44;01;02;14;1527.07
86909;06;07;47;09;02;14;1708.02
82113;06;07;42;09;02;14;1272.89
82113;04;07;29;02;02;14;1212.44
82113;03;07;19;08;02;14;0
82113;04;07;26;08;02;14;1272.67
82113;06;07;46;08;02;14;1525.73
82113;03;07;21;08;02;14;0
82113;06;07;47;04;02;14;1212.44
82113;05;07;33;02;02;14;1126.67
56112;06;07;40;09;02;14;1209.68
85996;03;07;21;08;02;14;1165.88
82113;04;07;29;08;02;14;0
82113;05;07;31;08;02;14;1203.56
82113;06;07;42;02;02;14;0
82113;05;07;38;08;02;14;1229.67
82113;06;07;41;08;02;14;0
82113;03;07;23;08;02;14;1228.67
86909;05;07;35;09;02;14;1768.69
86909;05;07;32;09;02;14;3164.43
86909;04;07;29;09;02;14;2499.39
86909;06;07;48;09;02;14;1662.39
86909;06;07;45;09;02;14;3119.66
82113;05;07;39;02;02;14;0
85996;07;07;52;08;02;14;1900
82113;04;07;28;08;02;14;1080
82113;06;07;42;08;02;14;1116
82113;06;07;40;09;02;14;0
82113;06;07;43;04;02;14;1165
82113;05;07;38;08;02;14;1212.44
82113;03;07;19;01;02;14;1200
82113;06;07;40;09;02;14;1212.44
82113;06;07;42;09;02;14;1272.44
82113;06;07;42;08;02;14;1153.04
82113;05;07;34;02;02;14;1212.44
85317;06;07;46;02;02;14;1489.3
82113;03;07;19;02;02;14;1212.44
82113;05;07;31;02;02;14;1212.44
82113;06;07;43;08;02;14;1212.44
82113;06;07;42;08;02;14;0
82113;05;07;33;08;02;14;1183.56
82113;07;07;59;08;02;14;0
82113;05;07;36;08;02;14;1212.44
82113;06;07;46;09;02;14;1251.7
85317;03;07;22;09;02;14;1212
82113;07;07;50;08;02;14;1216
82113;05;07;34;04;02;14;1270.33
82113;04;07;29;08;02;14;1095.34
82113;06;07;44;08;02;14;1530.88
82113;04;07;28;08;02;14;1212.44
82113;03;07;24;08;02;14;1117.33
82113;06;07;46;08;02;14;1212.44
82113;04;07;27;08;02;14;2211.33
86909;06;07;45;09;02;14;1902.84
82113;05;07;33;08;02;14;0
82113;07;07;57;08;02;14;1125.63
82113;05;07;34;09;02;14;0
82113;05;07;38;08;02;14;1235.33
82113;05;07;34;08;02;14;0
82113;03;07;21;08;02;14;1168.83
47211;03;07;21;09;02;14;1249.03
86909;04;07;25;09;02;14;1217.45
82113;03;07;23;08;02;14;1189.67
82113;06;07;41;02;02;14;1111.47
82113;05;07;33;08;02;14;2688.62
82113;05;07;34;08;02;14;1212.44
86909;07;07;56;09;02;14;1863.75
86909;06;07;47;09;02;14;1738.55
82113;05;07;33;08;02;14;1126.67
45439;03;07;22;09;02;14;0
82113;06;07;46;08;02;14;0
82113;05;07;36;08;02;14;1212.44
82113;06;07;41;08;02;14;1212.44
82113;05;07;36;08;02;14;1212.44
82113;05;07;33;08;02;14;1271
86909;05;07;38;09;02;14;1750.39
82113;04;07;27;08;02;14;0
82113;04;07;29;08;02;14;1203.55
82113;03;07;24;08;02;14;1212.44
82113;06;07;48;09;02;14;1235.33
82113;06;07;44;08;02;14;1240
82113;06;07;45;02;02;14;1176
82113;06;07;42;08;02;14;1212.44
86909;05;07;36;09;02;14;1555.02
82113;05;07;31;08;02;14;1755.14
82113;05;07;38;08;02;14;1232
82113;07;07;59;08;02;14;1212.44
82113;06;07;43;04;02;14;1212.44
82113;05;07;38;09;02;14;1698.52
82113;06;07;41;08;02;14;0
82113;05;07;38;08;02;14;1240
82113;04;07;28;08;02;14;1229.67
82113;06;07;47;09;02;14;1235.33
82113;04;07;28;01;02;14;1212.44
82113;06;07;44;08;02;14;1527.2
86909;05;07;34;09;02;14;1887.84
47814;05;07;30;09;02;14;1311.32
82113;06;07;49;08;02;14;1203.56
47539;07;07;56;02;02;14;0
82113;04;07;25;08;02;14;1185
82113;06;07;42;09;02;14;1173.33
82113;04;07;27;08;02;14;1165
47814;05;07;37;08;02;14;1326.36
82113;05;07;33;08;02;14;1212.44
82113;06;07;48;09;02;14;1270.33
82113;05;07;39;08;02;14;1212.44
82113;06;07;42;08;02;14;1212.44
82113;05;07;39;08;02;14;0
82113;06;07;46;08;02;14;1212.44
82113;05;07;33;08;02;14;1212.44
82113;04;07;27;09;02;14;1198.67
86305;06;07;46;08;02;14;0
86305;07;07;60;09;02;14;1155.44
82113;05;07;35;08;02;14;1212.44
86909;04;07;29;09;02;14;1419.38
82113;06;07;44;08;02;14;1212.44
85996;04;07;26;09;02;14;0
47237;06;07;40;08;02;14;0
82113;03;07;22;08;02;14;1161.93
82113;05;07;31;02;02;14;0
82113;05;07;37;09;02;14;1173.33
82113;05;07;31;08;02;14;1194.08
82113;06;07;40;09;02;14;1173.33
82113;06;07;47;09;02;14;1271.44
82113;05;07;34;08;02;14;1212.44
82113;04;07;27;08;02;14;1126.67
82113;07;07;54;08;02;14;1212.44
82113;05;07;38;09;02;14;1173.33
82113;06;07;40;08;02;14;0
82113;06;07;46;08;02;14;1095.34
82113;07;07;50;08;02;14;1270.11
82113;03;07;18;08;02;14;1113.33
82113;05;07;30;08;02;14;0
86909;05;07;31;09;02;14;1696.87
82113;06;07;46;02;02;14;0
47814;06;07;42;09;02;14;0
86909;05;07;36;09;02;14;1925.66
82113;06;07;43;08;02;14;1212.44
